"rsp_id","rsp_age","rsp_age_cat","rsp_gender","rsp_edu","rsp_pol_int","rsp_pol_party","rsp_pol_scale","rsp_pol_side","rsp_trust","rsp_att_punish","rsp_att_redist","rsp_att_selfeffort","rsp_att_gayrights","rsp_att_eu","rsp_att_imm","rsp_para_interface","rsp_para_device","exp_post","src_n","src_adds","src_comments","src_established","src_ethics","src_party","src_readers","src_soft","src_status","src_post"
1009017,6,"60 yrs and above","Male","Higher",4,"v",8,"Right",7,6,6,6,6,4,4,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Green Party","Few readers","No entertainment news","Online newpaper",1
1012255,3,"30-59 yrs","Female","Lower or intermediate",4,"frp",7,"Right",6,6,5,5,6,6,7,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 50 years ago","Few violations","No party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1012256,2,"30-59 yrs","Male","Higher",4,"ap",4,"Left",7,5,6,2,6,5,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 50 years ago","No violations","Red Party","Few readers","Primarily entertainment news","Online newpaper",1
1001727,5,"60 yrs and above","Male","Lower or intermediate",3,"ap",5,"Left",5,4,7,6,NA,6,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","Many violations","Liberal Party","Few readers","Some entertainment news","Offline and online newspaper",1
1000420,4,"30-59 yrs","Female","Higher",3,"h",8,"Right",5,7,5,5,6,5,4,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","Few violations","Liberal Party","Many readers","Some entertainment news","Blog/website",0
1012259,2,"30-59 yrs","Female","Higher",4,"ap",4,"Left",10,4,6,3,7,NA,2,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 50 years ago","Few violations","Social Democratic Party","Many readers","No entertainment news","Offline and online newspaper",1
1008452,5,"60 yrs and above","Female","Lower or intermediate",2,"sv",4,"Left",4,6,3,4,5,5,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Social Democratic Party","Many readers","Some entertainment news","Offline and online newspaper",1
1012260,2,"18-29 yrs","Female","Higher",3,"v",8,"Right",9,5,5,4,7,4,1,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Few violations","Conservative Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1012264,6,"60 yrs and above","Female","Lower or intermediate",3,"sp",5,"Left",8,5,6,5,3,NA,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Progress Party","Few readers","Some entertainment news","Offline and online newspaper",1
1007835,5,"60 yrs and above","Female","Lower or intermediate",3,"ap",6,"Centre",8,6,7,4,6,3,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","No violations","Liberal Party","Few readers","Primarily entertainment news","Online newpaper",0
1012270,3,"30-59 yrs","Male","Lower or intermediate",5,"ap",6,"Centre",8,6,6,5,6,6,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","No violations","Progress Party","Many readers","Primarily entertainment news","Online newpaper",1
1012272,4,"30-59 yrs","Female","Higher",4,"v",7,"Right",8,6,3,5,4,2,2,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Few violations","Progress Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1012273,6,"60 yrs and above","Male","Higher",4,"krf",7,"Right",9,4,6,5,3,6,4,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 100 years ago","Few violations","Social Democratic Party","Few readers","No entertainment news","Online newpaper",1
1012281,4,"30-59 yrs","Male","Lower or intermediate",4,NA,10,"Right",9,NA,NA,NA,NA,NA,3,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","No violations","Liberal Party","Many readers","No entertainment news","Offline and online newspaper",0
1012286,3,"30-59 yrs","Male","Lower or intermediate",3,"sp",6,"Centre",6,7,6,6,7,6,4,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 5 years ago","Few violations","Christian Democratic Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1008946,6,"60 yrs and above","Female",NA,3,"ap",6,"Centre",9,NA,NA,4,NA,4,NA,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have no comment field","About 100 years ago","Few violations","Agrarian Party","Many readers","Some entertainment news","Offline and online newspaper",1
1012288,2,"18-29 yrs","Male","Lower or intermediate",4,"frp",8,"Right",4,6,5,7,7,6,6,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have no comment field","About 5 years ago","Many violations","Red Party","Many readers","Some entertainment news","Offline and online newspaper",0
1009680,7,"60 yrs and above","Male",NA,4,"h",7,"Right",8,6,3,4,4,4,6,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","Few violations","Red Party","Few readers","Some entertainment news","Online newpaper",0
1012293,2,"30-59 yrs","Male","Lower or intermediate",4,NA,8,"Right",7,4,5,7,7,5,5,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","No violations","Social Democratic Party","Few readers","Some entertainment news","Offline and online newspaper",0
1008629,4,"30-59 yrs","Female","Higher",4,"ap",4,"Left",8,3,6,5,6,3,3,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Few violations","Red Party","Few readers","Primarily entertainment news","Offline and online newspaper",1
1004130,5,"30-59 yrs","Female","Lower or intermediate",1,"ap",4,"Left",4,7,6,5,6,4,2,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Liberal Party","Few readers","Some entertainment news","Blog/website",1
1015195,1,"18-29 yrs","Male","Higher",2,"sp",6,"Centre",6,7,3,7,7,4,7,"touch","Did not use smart phone",2,2,"Have no advertisements","Have comment field (without journalists participating)","About 100 years ago","Few violations","Social Democratic Party","Few readers","Primarily entertainment news","Blog/website",1
1004581,5,"60 yrs and above","Female",NA,5,"red",2,"Left",8,3,7,6,7,2,2,"pc or generic",NA,2,2,"Have no advertisements","Have no comment field","About 100 years ago","No violations","Christian Democratic Party","Few readers","Primarily entertainment news","Online newpaper",1
1012295,1,"18-29 yrs","Female","Lower or intermediate",4,"krf",7,"Right",6,6,4,7,4,5,4,"touch","Did not use smart phone",1,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Many violations","Liberal Party","Many readers","Primarily entertainment news","Online newpaper",0
1003015,3,"30-59 yrs","Male","Higher",4,"h",7,"Right",6,5,5,6,6,3,5,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","Few violations","Red Party","Many readers","Primarily entertainment news","Offline and online newspaper",1
1012296,4,"30-59 yrs","Male","Lower or intermediate",4,"frp",8,"Right",7,6,5,5,7,6,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 100 years ago","Few violations","Progress Party","Few readers","No entertainment news","Blog/website",1
1012297,5,"60 yrs and above","Female","Lower or intermediate",3,"krf",6,"Centre",8,5,6,5,6,5,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Many violations","Progress Party","Many readers","No entertainment news","Online newpaper",0
1006562,6,"60 yrs and above","Female","Lower or intermediate",3,"ap",5,"Left",10,7,4,5,6,4,2,"pc or generic",NA,2,2,"Have no advertisements","Have comment field (without journalists participating)","About 50 years ago","No violations","Socialist Left Party","Many readers","No entertainment news","Blog/website",1
1001072,4,"30-59 yrs","Female","Higher",2,"ap",4,"Left",8,6,7,5,7,4,3,"touch","Did not use smart phone",2,2,"Have advertisements (without native adv)","Have comment field (with journalists participating)","About 5 years ago","Many violations","Agrarian Party","Few readers","Some entertainment news","Blog/website",1
1003155,2,"18-29 yrs","Female","Higher",2,"mdg",6,"Centre",7,6,6,NA,7,NA,2,"touch","Did not use smart phone",2,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Few violations","Social Democratic Party","Few readers","Some entertainment news","Offline and online newspaper",1
1001355,5,"30-59 yrs","Male","Higher",4,"sp",5,"Left",8,6,7,3,7,3,1,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 5 years ago","Many violations","Green Party","Few readers","Primarily entertainment news","Offline and online newspaper",0
1012308,2,"30-59 yrs","Female","Lower or intermediate",3,NA,7,"Right",5,5,6,2,6,2,2,"pc or generic",NA,1,2,"Have no advertisements","Have no comment field","About 100 years ago","No violations","Christian Democratic Party","Few readers","No entertainment news","Offline and online newspaper",0
1004789,6,"60 yrs and above","Male","Higher",3,"mdg",7,"Right",7,7,6,5,3,7,6,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 100 years ago","No violations","Progress Party","Few readers","No entertainment news","Offline and online newspaper",1
1012316,6,"60 yrs and above","Male","Higher",4,"ap",7,"Right",8,4,6,6,5,7,5,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 50 years ago","Many violations","Liberal Party","Many readers","No entertainment news","Blog/website",0
1007842,3,"30-59 yrs","Female","Higher",2,"v",8,"Right",7,7,5,5,7,5,4,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 50 years ago","Few violations","Christian Democratic Party","Few readers","Some entertainment news","Offline and online newspaper",1
1001647,2,"18-29 yrs","Male","Higher",3,NA,4,"Left",8,6,5,5,7,4,2,"pc or generic",NA,1,2,"Have advertisements (without native adv)","Have no comment field","About 50 years ago","Few violations","Green Party","Many readers","Primarily entertainment news","Blog/website",0
1012326,4,"30-59 yrs","Male","Lower or intermediate",4,"h",7,"Right",7,6,5,6,7,4,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have no comment field","About 5 years ago","Few violations","Social Democratic Party","Few readers","Some entertainment news","Blog/website",1
1012327,4,"30-59 yrs","Female","Lower or intermediate",4,"sp",6,"Centre",3,7,6,6,7,7,6,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (without journalists participating)","About 5 years ago","Few violations","Progress Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1003212,1,"18-29 yrs","Male","Lower or intermediate",4,"sv",4,"Left",9,3,7,5,7,3,5,"pc or generic",NA,2,2,"Have advertisements (with native adv)","Have comment field (without journalists participating)","About 100 years ago","Many violations","Conservative Party","Many readers","No entertainment news","Blog/website",1
1010473,4,"30-59 yrs","Female","Higher",4,"h",7,"Right",8,4,5,5,7,2,2,"pc or generic",NA,1,2,"Have no advertisements","Have comment field (with journalists participating)","About 5 years ago","Many violations","Liberal Party","Few readers","Primarily entertainment news","Blog/website",0
1012334,3,"30-59 yrs","Male","Lower or intermediate",3,"frp",7,"Right",5,6,5,5,3,6,6,"pc or generic",NA,1,2,"Have advertisements (with native adv)","Have comment field (with journalists participating)","About 50 years ago","Many violations","Agrarian Party","Many readers","Primarily entertainment news","Offline and online newspaper",0
1006339,5,"30-59 yrs","Female","Higher",3,"h",8,"Right",9,7,5,6,7,6,5,"pc or generic",NA,2,2,"Have advertisements (without native adv)","Have comment field (without journalists participating)","About 5 years ago","No violations","Red Party","Many readers","Primarily entertainment news","Online newpaper",1
